transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
278337f7-40cc-41ab-a07c-2e5162f3dbe4,17ef8eb5-e7f4-479d-94de-a114b98c7bdc,2024-03-15 06:27:22,148.57,JPY,transfer,online,Wise LLC,groceries,CANADA,East Stephen,False
fa4eda8d-29d5-4d24-a2ba-1dccaa6b9be1,460da795-88f0-4db1-8480-55e050f8b03e,2023-06-07 15:38:25,1402.68,USD,transfer,mobile,Brown and Sons,entertainment,Japan,Jessicashire,False
59a09e6f-711f-401a-b1cc-bfd6d36d4d05,75fc1891-84a6-4fa4-bc3c-41bf426b095e,2022-08-16 07:31:00,167.85,INR,transfer,in-branch,"Stevenson, Waters and Guerra",Electronics,UK,Johnsshire,False
e0b37846-b64b-4fa6-981c-3335590a3b92,c24b8599-96c0-4db3-b2d6-a02bfcaa2392,2022-10-06 15:12:06,931.32,GBP,purchase,mobile,"Snyder, Williams and Carr",retail,Germany,North Daniel,False
e5c14029-1d3e-40da-8227-50d402e44243,07c9d428-f194-4d5b-b41f-21f7760ea68f,2022-10-14 01:23:43,1206.48,USD,withdrawal,ATM,Rodriguez-Richards,groceries,Germany,New Kathybury,False
5cafe446-913b-447d-a2d3-f2582ad64fdc,f9676c09-406a-4787-b3bc-fdaea30ef884,2024-03-13 08:19:27,448.23,JPY,transfer,mobile,Gray Ltd,Electronics,USA,Samanthaberg,False
a21a0289-51a5-4b85-adf5-ef2d05a55f84,d5880c67-bd9c-47f2-8078-2f32520c709a,2024-07-08 11:42:26,414.1,EUR,transfer,ATM,Perry-Gonzalez,utilities,USA,Kleinmouth,False
6d4db6df-ade4-4231-83b4-4d2a19f3ff30,ece12733-f068-45aa-951a-e3b4cfe1bf2c,2023-11-19 15:03:43,1513.16,JPY,withdrawal,in-branch,Smith Group,entertainment,USA,New Nicholasmouth,False
6a878358-1341-4fb4-9046-b5f108436bff,24cbbe69-e941-4c65-bcff-5c6416fd0ddd,2024-02-15 02:45:43,737.01,GBP,withdrawal,online,Baker Group,entertainment,USA,Jordanberg,False
49bb4860-170a-4fa1-8d5b-3f42fb3adaa5,6562e382-77a6-4054-a5bd-b8428db9af79,2023-03-04 19:45:35,1524.31,EUR,withdrawal,in-branch,"Sexton, Armstrong and Smith",Electronics,USA,Bryanburgh,True
9efe0173-bf22-44be-94c1-a71d506e927d,3350ac48-3271-4d62-91ab-9f95f25efd6a,2022-10-11 01:06:27,997.91,INR,transfer,ATM,"Pitts, Lang and Fletcher",groceries,IND,East Russellhaven,False
c1a714ac-12f9-4877-924c-533fe5debee8,d25b6e43-30a1-4e3b-bb38-b7bd5f8da3a9,2023-10-23 18:36:50,358.0,INR,purchase,online,Nguyen-Clements,entertainment,USA,Mccarthyfort,False
0bcefa94-87b1-4a5a-b537-114d31986f73,e0808f5c-e38d-4898-9b40-ed6ece4bc86b,2024-05-17 16:39:55,1147.35,USD,transfer,ATM,"Summers, Green and Wolfe",retail,Germany,East Jared,False
827d19ea-41dd-47df-8779-e5a257b42807,22dc6917-c1cc-4287-a1ee-d6bba01b85fc,2023-05-24 18:15:26,877.74,USD,withdrawal,mobile,Butler-Collins,retail,Germany,Holdenview,False
1e1e840c-8a6e-494e-9e74-8404c9a7872a,a095142a-677d-487f-9e95-caa5784d9912,2024-02-26 09:29:25,1831.89,INR,purchase,online,Owens and Sons,groceries,Japan,Rosston,False
49d0a288-76df-4821-893f-b14c5ef77aee,a4a4d2ea-9a75-40a8-8738-a334e74057b5,2024-02-17 00:31:45,1716.66,JPY,transfer,in-branch,"Vazquez, Lopez and Barron",Electronics,CANADA,West Mark,False
2b9847ca-f909-4039-b6de-1c9715378aee,a8d24f9c-0a4f-4499-81cb-a08c9482fd44,2024-04-03 12:53:18,1864.78,INR,withdrawal,in-branch,Schroeder-Arnold,travel,USA,Andreamouth,False
335cddbc-7395-4b26-b672-3beb49274bab,5c5e7e47-072c-4f4d-aafc-cdab7a08a749,2024-02-15 10:45:17,962.27,USD,withdrawal,ATM,Gonzales Ltd,utilities,UK,Wilsonside,False
cc151d99-463b-4471-805c-e8b5c400e003,120ae87c-3e56-4fa4-81cf-0562794f217c,2023-07-03 07:24:24,270.25,JPY,deposit,ATM,Mcdonald Inc,utilities,USA,Wilsontown,False
85deb457-9bf5-4db7-8696-e63a31c8443e,8c582109-369b-4053-aacf-5ed86f845246,2023-01-23 04:50:20,1288.22,USD,withdrawal,in-branch,Sanchez Group,entertainment,UK,Lake Tracie,False
fb3d16e8-9462-42cc-a7e3-58a25ecfccbb,d3fb1666-8d75-42fe-aae5-47c525d2b852,2023-08-11 17:41:29,472.16,INR,withdrawal,ATM,Webb-Miller,travel,CANADA,East Derek,False
04f7e29c-81a5-45bf-9101-5e7c26973483,e59dcab2-2a14-4337-86ab-b96114b4bb51,2023-03-03 13:12:09,49.36,INR,transfer,in-branch,"Hutchinson, Perez and Ritter",Electronics,IND,Port Melody,False
890ef995-8054-42d4-bc30-112b8132cbc0,7a7b7e4a-825d-45be-9577-14d36eb46760,2024-02-13 19:00:32,1860.55,EUR,withdrawal,in-branch,Lowery-Erickson,travel,CANADA,West Linda,False
060d4df3-f934-4406-811c-7df6794c8656,df9ab1b5-a2ff-471d-8129-6b5814d79bf1,2023-01-06 20:45:09,1762.2,JPY,purchase,in-branch,"Durham, Mcdonald and Mccoy",utilities,Japan,North Stephen,False
e1a10f2d-e7d6-4032-81f0-7ebb0244409d,a07d50ed-46a2-42a2-9cd6-e6007f8b62cd,2024-01-21 12:35:12,239.6,EUR,withdrawal,in-branch,"Bird, Mcdaniel and Nelson",Electronics,IND,Aliciaburgh,False
d083791e-b100-4e9f-b587-ba516c43b2ab,7d5d95c8-ddde-41dc-873b-85b9814e68bb,2023-05-05 09:32:28,18567.8,JPY,deposit,mobile,Wheeler and Sons,travel,USA,South Josephmouth,True
ffd938b1-96f7-431c-85e0-ed960a8b8173,e66996a5-75c3-41a9-9b5e-6e6961c0ae2a,2023-03-01 18:45:56,808.75,GBP,withdrawal,ATM,Smith LLC,entertainment,UK,East Erika,False
c00a444b-4789-4105-bb88-6caa73608236,e7843f76-9b83-478f-b72f-2d5aa8b29e86,2022-10-09 12:44:30,1750.62,INR,withdrawal,in-branch,Knight-Wilson,groceries,Germany,New Marieborough,False
5694a5fe-3329-417c-b3f4-8a96fcbdb415,84e1e006-dcb0-4f58-af2b-407fbe2ff2f0,2022-10-06 02:15:59,1903.71,INR,withdrawal,in-branch,"Tucker, Marshall and Lawrence",entertainment,Japan,East Peterland,False
cf451db7-411a-4562-a193-729457b310b6,b90cbac4-f99a-4e09-b218-8a899eccc382,2023-02-24 22:26:31,1215.76,INR,purchase,online,"Parks, Clark and Hopkins",Electronics,UK,South Theresa,False
4ee9497d-1be7-4fad-8141-00404ff18500,e25dc59c-f0d5-4d71-8fb6-1219fb3ed28f,2024-04-04 11:23:24,1924.4,EUR,deposit,ATM,Le Group,travel,Japan,New Michael,False
af2c47b7-8050-40da-b25f-c3d2148125e0,9d9c0e08-d78a-4026-9673-d6c69f61f6b8,2023-03-22 12:51:38,590.61,USD,transfer,in-branch,Harmon-Davenport,travel,Japan,New Emilyville,False
0511c73c-d3fb-4314-bc46-ced1ee6e636f,181def02-3fe1-4ca5-ba80-9b751518d81d,2022-09-20 03:45:47,1515.74,INR,deposit,online,Grant LLC,entertainment,Germany,New Shari,False
72966fd2-1b5c-48b1-bba9-5b54acfa3ec7,d5363416-7ee6-470c-acac-d56cfb826330,2023-08-03 03:01:44,1882.24,EUR,withdrawal,mobile,Anderson-Perez,utilities,CANADA,East Vickie,False
d9e907bb-5847-42b6-a22b-d10ddbbef4f3,aaff04a0-10be-4161-aaad-84211349ba1d,2023-05-04 19:06:54,964.63,EUR,purchase,ATM,Smith-Larson,travel,USA,Morrisborough,False
772fc6fd-1bc6-45c0-8f92-4e0018cbd7b2,efebf03e-659d-422d-b68a-6d4f10d36caf,2022-12-02 08:42:46,1678.35,INR,withdrawal,in-branch,Nicholson-Stevens,retail,Japan,Port Mary,False
f7504074-cc62-4634-a116-f93e6d8b50d1,f37258d3-6ded-4bad-a87b-711998a73f0d,2022-09-25 18:23:31,1068.0,EUR,purchase,in-branch,Rose Inc,travel,IND,New Aimeehaven,False
980712fe-4fd9-4db2-8b8f-fd0520ba884d,dad16236-9a37-4089-a074-0bbc965e992d,2023-02-26 22:35:26,1950.2,USD,transfer,mobile,"Mcfarland, Alvarado and Rodriguez",retail,Germany,East Jeremy,False
312aad03-f542-4780-9882-ffa7268d7e34,c4971298-b4fb-499e-9fac-9fff7dd9c32a,2023-02-25 09:00:26,1004.78,JPY,deposit,online,"Weiss, Benitez and Williams",entertainment,USA,Lake Alyssabury,False
d70d1744-70d6-49c2-a11f-ebb3acc93126,d5fab65c-379c-4cbf-8549-56a8c925fa61,2024-04-12 06:05:03,460.71,INR,purchase,in-branch,Jordan-Lee,entertainment,IND,Davidmouth,False
c25518e5-3a65-4811-923a-ce722ba88620,7cfa93fd-11c0-4f11-805a-ff9a1b2e6ef9,2023-02-05 00:51:07,495.54,GBP,withdrawal,online,Stone-Evans,Electronics,CANADA,Bushfort,False
c427d04d-cfd0-498d-96d2-a671e0d3680f,e4d1d780-9958-453d-83ea-af962015d8af,2024-07-12 10:27:42,278.41,USD,withdrawal,online,Stewart LLC,groceries,IND,Janechester,False
a14a68e9-4af4-4577-ba79-58626610eb4f,67fd3501-6ef2-4110-b2b6-b19844c7fff6,2023-08-16 21:08:24,1227.38,JPY,purchase,mobile,Jackson LLC,entertainment,CANADA,Gatesview,False
5da1d8b7-4b85-4576-aac7-23d5e36a362a,c98cbe41-c8a0-4591-b8ca-59bab60e82d2,2022-11-28 01:12:15,754.86,INR,deposit,in-branch,Lowe Inc,travel,Germany,Miaburgh,False
a32fead5-f20c-4f2f-9a99-b91d1d0511c4,3350ac48-3271-4d62-91ab-9f95f25efd6a,2023-10-15 03:02:46,1083.12,INR,withdrawal,in-branch,Ellis PLC,Electronics,UK,South Stephanieport,False
84604cd0-1f0b-4ee0-81eb-bedcb96a621e,e7843f76-9b83-478f-b72f-2d5aa8b29e86,2024-03-14 03:31:30,116.44,EUR,purchase,mobile,Garcia-Forbes,travel,Japan,New Jessica,False
6d4a7a0e-4773-45c8-8b4c-ba9b36c6cee0,b5a92e71-00d6-428e-8be5-8f5516deab1f,2022-11-20 19:51:25,193.84,INR,withdrawal,ATM,"Jarvis, Norman and Rice",retail,CANADA,Lake Alexandra,False
51f5eded-c335-4e1f-8c46-ac1382cb567c,df1a7f25-6b4d-4b49-bed5-1ae775b9e862,2023-01-17 13:05:43,499.51,INR,deposit,mobile,"Summers, Hooper and Garcia",retail,Japan,Parkerport,False
20a5b9bd-9145-4245-95d7-e996e83259de,b6a99a87-e19f-4afb-87f9-3228c4871cbf,2023-12-18 21:52:32,1494.28,INR,withdrawal,online,"White, Coleman and Hinton",groceries,Germany,Martinfort,False
5c5f9c20-e186-4082-9698-bdac4eb08bf4,b7d71f66-4edc-4089-af6c-a740abfec9c6,2023-02-17 15:45:02,1496.16,INR,transfer,online,"Perez, Mata and Davis",Electronics,Germany,Erinside,False
7493b58d-fae9-410e-957a-bd7d2ff6e0a0,105a8f70-5cb3-4c38-962a-562930cf8efe,2024-06-01 03:53:39,906.37,JPY,withdrawal,mobile,Dillon Inc,travel,Germany,Port Jennifer,False
af9e3f40-4365-491d-8daf-f007422a1b70,ff7a3334-d013-4a69-92d8-b5aa772810e5,2022-10-24 06:01:29,1423.38,USD,withdrawal,ATM,Mckay Group,Electronics,UK,East Dorisfurt,False
3981a1f7-4727-4b3e-ab20-64a4f6926d8c,496b3266-ba85-4380-993a-a6ea808c5aa8,2023-05-19 05:49:35,255.9,USD,purchase,mobile,Jones-Rogers,travel,Germany,Stantontown,False
271ff211-8559-4941-aec4-5adb768c9a8e,d3381401-d03d-43cc-9204-beb7adaa9a5a,2022-09-09 13:45:41,804.74,JPY,withdrawal,mobile,Cook Ltd,entertainment,Germany,Williamsbury,False
bce805b8-e0c3-4912-87bf-d3edb20dd933,18bab867-833d-4bdb-aafb-23c71563921c,2024-08-11 09:56:49,877.23,EUR,purchase,mobile,"Carlson, Richardson and Scott",travel,CANADA,Petersfurt,False
407d2576-c37a-48fd-a5ce-ec6c8d0cda09,7046c404-8ad7-493b-9fdb-7c9da68b2793,2022-11-05 15:19:20,317.2,USD,purchase,online,Allen-Jones,utilities,Germany,Howellland,False
ccdb177d-bcbf-4da2-af0f-b434b086f894,a8da9c59-2e75-4210-bfe0-fcc6c92fb39e,2023-05-17 04:08:17,51.72,EUR,deposit,mobile,"Collins, Morton and Mitchell",travel,Japan,New Loriberg,False
5257eb6d-332b-492f-b6f1-f25e22ee4980,8dc9b718-e7f5-4b50-8955-86f1aa4514a6,2022-09-10 08:36:10,991.25,GBP,purchase,ATM,"Pierce, Johnston and Howe",utilities,Japan,Bakerburgh,False
0c9dae7a-3f99-4579-9c6a-d9fb0c5107bf,11d52697-0981-42ac-ba36-339fa0bc70ce,2023-01-21 10:59:24,1389.59,EUR,purchase,online,"Schwartz, Villa and Howell",utilities,UK,East Elizabeth,False
5260c13b-6e4c-46ac-8f63-25d39ba77bba,1f2d2cff-5fe6-41f6-8628-0d5993192d4a,2024-03-22 07:27:03,598.76,EUR,purchase,mobile,Sanchez-Singh,groceries,Germany,Amandafort,False
12a70060-e3df-4f34-bc78-9e42e44a572b,6e3be690-faee-41f7-8d70-4f34b46e42f9,2023-11-09 09:47:37,87.91,INR,deposit,mobile,"Wright, Chen and Bishop",travel,CANADA,Mariafurt,False
22a065c0-3ab0-4e09-9c03-5e3e8391787c,8afa5dfb-4583-4c8d-a0a1-5f2bb4c0acd7,2023-03-08 17:22:24,1732.23,JPY,purchase,online,Sherman Inc,entertainment,IND,Darrellville,False
004c9600-3702-41ba-ab9a-9ecbaf196f1d,88251e77-e399-43ab-be60-6f3209a90914,2023-07-15 21:34:34,1725.81,JPY,withdrawal,ATM,Campbell Group,entertainment,Japan,West Mitchellhaven,False
b2b66a50-a93f-4f7c-9b5d-cae6ed3fb0fe,8fef9795-3642-47c9-9a06-3aafb4a96250,2023-01-14 16:42:32,967.1,JPY,purchase,ATM,Barry Ltd,Electronics,CANADA,Stevenhaven,False
aac91db2-fb6c-4004-94ca-5611c2f09ac0,88ace6c3-33fc-4959-99bf-73dad28e4e56,2023-12-28 11:13:13,851.32,JPY,transfer,ATM,Butler-Hernandez,travel,CANADA,Crystalfurt,False
9477cf6e-0ba6-46db-a923-4dc07bf8c393,105a8f70-5cb3-4c38-962a-562930cf8efe,2024-01-25 08:08:07,983.4,JPY,purchase,ATM,Sullivan-Curry,entertainment,IND,West Timothy,False
27bbc4f6-4c29-4d55-98f6-70678f04b902,b5024b55-0ec8-4db4-9b1c-9ddcb73a1804,2023-05-12 22:03:55,973.79,GBP,transfer,mobile,Costa Inc,groceries,Germany,Bellview,False
8adef197-b6ce-4d05-9875-f7fb317a4142,d346eb22-c3bb-40a5-81d9-1658093c9f6f,2024-06-19 18:10:56,1134.48,JPY,deposit,mobile,Kelley-Hodges,groceries,IND,Masonhaven,False
94adf5c0-993f-40a6-bce8-336f0c898444,59882e38-83b6-4d14-9fa5-b36022236986,2023-08-23 18:33:52,1587.29,USD,deposit,mobile,Williams-Johnson,retail,IND,Jessicahaven,False
1a7b9565-4b51-46e1-a1b2-393c47c83e35,37e819e4-c139-4c85-8af7-21977974d4ea,2023-11-04 13:47:36,1838.19,GBP,withdrawal,in-branch,Rose-Blair,retail,CANADA,East Jeremy,False
ef22f72a-6b46-4a6f-89b6-325a9bbfe7bf,5fda7405-3f50-4e39-bd4a-bb7e0155c6f4,2022-08-26 08:36:53,1663.26,EUR,deposit,in-branch,Duarte Ltd,groceries,UK,Lake Christopherland,False
7e3b9941-5774-42f6-b1e4-0a40253398d0,f311f571-ba7d-4717-b3d5-0c1997413b07,2023-02-11 01:22:04,967.65,GBP,transfer,ATM,Price-Taylor,groceries,Japan,Alvarezhaven,False
1646aee6-635b-454e-944a-db828cad0543,a99deef8-e537-4f27-95d4-75a172f665d3,2023-10-12 17:03:58,1663.53,INR,purchase,in-branch,Ibarra-Finley,utilities,CANADA,New Debraville,False
dfe17855-8653-4203-9bd2-9fcdbe9700ab,cb68f7bb-762c-4348-a211-99bcfb4518be,2024-08-09 21:10:22,1687.53,INR,withdrawal,in-branch,Barnes LLC,utilities,CANADA,Orrview,False
e5a5bccc-8bb4-4512-96ca-5d19e00559c7,70cfa227-bc5f-46a3-a92e-7483b17c0afd,2024-04-02 04:00:01,1934.06,JPY,deposit,mobile,Collins-Mueller,utilities,UK,Flynnmouth,False
e5376f1d-9db3-4946-927c-43b019f5d1e9,0f42ef12-2cc8-40ff-afbb-45b59652bfba,2023-01-28 12:24:06,1833.01,USD,withdrawal,ATM,Nelson-Lee,retail,CANADA,Jamesborough,False
f137c0df-5d89-4253-9f88-bf269d0cf88e,cc49c985-7c20-4cb2-bc16-0aabc0e7e947,2024-01-01 15:38:02,1368.66,INR,withdrawal,ATM,Villegas-Perkins,utilities,CANADA,Daniellebury,False
4b086100-cde6-4550-af29-812699e23e66,58328bae-f940-49d4-8188-7bfe5d5039e1,2023-02-27 04:24:20,1871.82,EUR,transfer,mobile,Jones-Davis,Electronics,UK,Port Sharonmouth,False
4b349963-6b2f-40fe-bec4-c19eab008669,bc1a1c87-e265-467f-9c30-f5b16e420eab,2023-03-12 06:43:39,1458.58,GBP,deposit,in-branch,Jacobs Group,retail,USA,North Erikaville,False
99cee03a-e846-4c49-82cc-671d2dc9ec1f,635bffd4-fa8a-4d1e-b1bd-a0afb2aa14f9,2024-05-22 22:01:32,942.93,USD,withdrawal,mobile,Cain and Sons,travel,UK,Lake Renee,False
446cd256-ffb4-4343-b9b5-898f90d525c8,aae84329-da79-404d-a2fc-e19e05cd1a35,2023-08-07 11:33:51,307.3,JPY,deposit,ATM,Kelly PLC,Electronics,Japan,New Hollyburgh,False
5c8bdf20-5894-483f-97bc-fe162a162655,e8e09fd9-3418-4e40-b13a-f33209afb2bd,2023-01-17 16:29:09,1902.56,INR,transfer,ATM,"Stone, Brooks and Le",utilities,Germany,West Jerryborough,False
ffa6fa7b-6a44-445e-a66b-e5786e7ee372,bd200943-354a-4791-b310-20e4df4052e6,2024-01-17 18:44:17,64.98,EUR,withdrawal,ATM,Weber Group,travel,IND,West Nicole,False
fafa8d5f-3725-43af-ab9a-329301a0c2d6,6ade29f7-469e-4db2-a8f1-2eb13aa8251a,2023-03-28 02:00:50,1897.07,GBP,deposit,in-branch,"Neal, Saunders and Jackson",travel,IND,Camposstad,False
64e8c71a-f36e-4faf-b57e-2ec2a5aa65e7,3e226f45-b816-4918-b11a-262a9491a1ca,2022-11-12 05:57:44,1469.67,JPY,withdrawal,ATM,"Cortez, Stevens and Smith",retail,IND,New Jacobchester,False
301b503e-6374-419f-8a40-3b0d01d6ac4c,1539d33e-69f6-4221-8d2e-f553a27631e9,2023-11-18 19:39:05,1902.3,EUR,transfer,mobile,Adams-Anderson,retail,Japan,Patrickfort,False
6b1b43b1-7e3f-4fda-8293-e4ae7f44bddc,f931dec8-d772-429d-b297-6a535d20f124,2022-09-02 05:59:09,1477.9,EUR,deposit,online,Davis PLC,retail,IND,Bonillaport,False
b8098313-96ab-4ad2-a833-43e335fa2b81,14888a6b-60c7-4730-8801-820d2c36c6eb,2023-04-16 01:06:58,779.44,USD,purchase,ATM,"Rangel, Zhang and Ballard",Electronics,Germany,West Karen,False
4b950a02-eeeb-4a5f-a446-7fa68dd15191,106c8e48-1600-4010-8e19-52f5d2cc8f4e,2022-11-06 08:08:11,1400.78,GBP,purchase,online,"Price, Palmer and Meadows",travel,CANADA,Lake Valerie,False
cc113399-d659-424f-8db6-e105725c170b,d5363416-7ee6-470c-acac-d56cfb826330,2024-08-07 18:02:52,396.63,EUR,withdrawal,in-branch,Williams PLC,Electronics,Japan,Port Antonio,False
de3e22a9-1a38-4307-9c6d-25bbe88067dd,b7e2fe1f-1c5e-4927-bdb4-66bab57afec8,2024-05-24 23:03:54,862.26,EUR,withdrawal,ATM,"Anderson, Stevens and Bass",entertainment,Germany,Allisonshire,False
4c1e7f58-3ce7-4644-81fa-6c179cf6b2d0,2fcb0806-5f47-488c-abc5-7192c9898c92,2023-04-27 01:08:32,1359.54,EUR,transfer,ATM,"Weber, Morales and Anderson",utilities,IND,New Tylerville,False
77aeed86-0252-4cbb-9ad5-f1081560806a,f3bb75f0-086b-401e-ac4e-f2c369ccdd27,2023-02-14 22:18:35,1847.41,JPY,withdrawal,in-branch,"Gonzalez, Nguyen and Kelly",travel,Japan,West Mercedesberg,False
74f3bf5e-1671-4fc2-9436-8fe204449613,fc0c15e6-905b-4664-b930-d8dafd7cedce,2023-07-14 18:33:43,1904.82,USD,transfer,ATM,Holland Ltd,groceries,CANADA,South Catherineville,False
84b5e2a0-bde6-4800-b161-be0fe340a9d3,17ef8eb5-e7f4-479d-94de-a114b98c7bdc,2023-08-29 11:14:00,1178.48,JPY,deposit,mobile,Porter Inc,travel,Japan,Lake Carolynstad,False
676508b2-38a0-4f34-b31f-31a952e66d0f,5905395c-ee23-480a-8178-21b0edb44c80,2024-06-07 01:24:34,1221.2,INR,purchase,in-branch,Lynch PLC,utilities,Germany,East Nicholemouth,False
76f99d81-3d8a-4db5-990c-d2e3284affa5,f2045279-f614-4daa-83b7-4e122f691b60,2023-05-06 17:08:08,1289.48,USD,withdrawal,ATM,Williams-Johnson,travel,USA,South Melissa,False
478f3d5c-dba5-4b31-bccf-5dff41b615c7,a7bed013-1fc7-44f1-87ea-b896b511cd04,2024-01-22 10:12:27,850.91,INR,purchase,ATM,"Guerra, Ramos and Garcia",groceries,Japan,North Laurenberg,False
562ca817-3888-4ddd-b9af-655fa7a6bde0,bbee6dd2-3218-4513-809d-3026101c849e,2024-08-10 05:43:10,1452.48,INR,withdrawal,in-branch,Curry-Patel,Electronics,Japan,New Maria,False
80240548-2eb0-4af7-8267-87fb94b8b6ed,84e1e006-dcb0-4f58-af2b-407fbe2ff2f0,2024-07-07 10:48:57,774.36,INR,deposit,ATM,Hebert-Wells,travel,UK,Benjaminview,False
6d095759-e0e6-481f-b5ec-2fc23f7860db,2fccf5a6-5896-44f3-b04d-e09bbd67dbd9,2023-09-11 14:37:58,138.2,INR,purchase,mobile,"Brown, Patton and Spencer",entertainment,CANADA,North Tanyaview,False
51398741-618c-4efa-96bd-b50ebcfe896f,0965de29-f0aa-467b-871a-6ab10d836fb3,2023-06-13 00:34:00,1585.02,JPY,transfer,mobile,"Herrera, Salinas and Jordan",groceries,USA,Port Michael,False
7bbcd9e6-14a2-45fc-b1e7-c4e159f90086,d5b0116a-627c-4d4b-bf63-560827198d1d,2023-08-27 20:19:45,794.5,JPY,transfer,mobile,Taylor Group,retail,USA,West Michaelton,False
71e379b8-23ae-4628-ad30-81699e5d92d2,6849caa1-4049-4231-b97c-e0b09d90d7ef,2024-01-27 20:02:48,450.9,INR,transfer,mobile,"Bridges, Novak and Fisher",utilities,Germany,Port Patriciaville,False
e7fa6e6c-8d40-4521-a280-f1c49e4101ca,c7a78f9d-0812-4be8-9582-7d24f805735e,2023-06-19 17:35:24,1156.64,USD,withdrawal,ATM,"Savage, Ford and Brady",entertainment,Japan,East Brandon,True
8d85b231-364b-4ae3-8939-55fac0bd4179,deb283bf-340d-4d0f-bb41-9b6a48883762,2024-02-19 09:37:06,1317.23,GBP,transfer,mobile,Barnes LLC,utilities,Germany,Williamville,False
31ff33ef-1823-41c9-b917-15e063ed18b5,537ec0bc-d2b0-4e0f-b0d8-31b9f14171cb,2024-03-01 01:48:23,1699.24,GBP,deposit,ATM,Erickson-Craig,travel,CANADA,Deannamouth,False
26750f32-cfac-4cbd-a1da-a41903f44d2a,579af8cb-d8ca-4064-8ddd-9320934a53de,2023-04-29 05:29:52,163.79,INR,withdrawal,in-branch,Stewart Group,entertainment,Japan,Dianemouth,True
c01cb560-53d5-48a4-b7ef-e1e7ae3a764d,06be31d1-c0e6-4f9d-883b-c1649b289509,2023-07-05 16:00:41,631.0,INR,deposit,in-branch,"Hill, Edwards and Barber",Electronics,CANADA,Stephanieburgh,False
de3ea288-8939-4d87-aee8-696bcf2e6153,0e396cbd-7f5b-494f-9501-1f9cbff9910c,2023-01-04 10:54:25,940.65,EUR,withdrawal,mobile,Callahan and Sons,utilities,USA,New Rebeccatown,True
1541c150-c50d-4897-968a-b0a70eb1be20,c1450e48-9691-404b-b670-274b6aeba809,2022-12-05 19:23:11,1822.96,EUR,transfer,mobile,Little-Villa,utilities,Germany,Alexmouth,False
91844671-adac-4974-b717-a7a488d63fdd,06a35835-fa89-4321-ad22-6c2f42309f61,2024-07-24 11:41:31,287.67,JPY,withdrawal,ATM,"Horton, Gutierrez and Woods",utilities,Germany,Melissaberg,False
386ce674-3204-443c-bef5-ac339c155f43,52811b49-4eab-4b75-b3f9-eb707dd5931c,2023-01-13 03:52:51,1041.45,INR,purchase,in-branch,Robinson-Peters,groceries,USA,East Melissa,False
85672d79-975a-4649-8eed-cbc55d70a34b,82849625-d280-43c4-ba36-8d3ac6955d6f,2022-11-30 15:37:18,1101.54,GBP,withdrawal,mobile,"Lewis, Wilson and Brewer",Electronics,CANADA,East Lauren,False
6734e8db-6e75-4dff-85fe-634bb7ae99d9,31117654-4f59-4e3e-b469-0691ddcb865c,2023-04-02 04:33:59,56.25,EUR,purchase,mobile,Swanson-Rogers,utilities,UK,Jasonhaven,False
24d8ae2f-c609-479e-af78-8d659a3ce287,70cfa227-bc5f-46a3-a92e-7483b17c0afd,2023-04-19 04:30:38,1217.11,JPY,purchase,mobile,"Hunt, Lara and Martin",Electronics,UK,Glennville,False
39026fd5-d40d-499d-a2d0-2bd782078dac,e95d3c6b-83df-4007-914d-23512a11654d,2023-02-17 19:57:49,1878.32,JPY,transfer,ATM,Schneider-Davis,Electronics,UK,New Charlesside,False
f4228845-c8a4-4b70-81c2-860d94ff7418,6562e382-77a6-4054-a5bd-b8428db9af79,2024-02-24 18:52:08,1035.63,GBP,withdrawal,mobile,Coffey LLC,travel,CANADA,West Paulstad,False
174e6bc0-2c61-4105-8c78-9a03d20afee3,8aedcbd3-d868-4845-925e-8533b246f889,2024-08-03 12:09:14,450.14,GBP,transfer,ATM,Hubbard Group,retail,IND,Lake Josephmouth,False
18022b65-aa45-4f70-addc-f0271dd19a8d,785fc070-46a4-4e4f-88de-21dc0c1f8282,2023-01-30 17:03:23,322.12,EUR,transfer,mobile,"Lawrence, Foster and Miller",utilities,Germany,Christinaton,False
6d3c16cd-4c7e-472c-a471-0b28359e647b,d63f7a0f-8f44-40fe-b265-5e4b67a0d88f,2023-05-11 14:04:39,319.25,INR,withdrawal,in-branch,Ross-Clark,Electronics,IND,West James,False
ec917d6a-6cd6-4f14-aa68-9ca8ba54f471,946aa9c8-496f-4407-be51-b71f3afe9f38,2024-02-15 07:16:46,1970.62,GBP,withdrawal,mobile,"Brooks, Miller and Harrison",retail,IND,Paulberg,False
00e44cb3-83bf-4476-b7e8-c4fe47bdf9f1,cff40e21-fa39-49f1-b8a5-c1228ddee50d,2023-11-15 23:50:30,308.73,JPY,withdrawal,mobile,"Williams, Adams and Lawrence",Electronics,UK,New Jeffreyport,False
96ed2c4f-d946-40b4-b564-72e3a778a142,5f31480c-76e0-4435-82a6-b035c9a87740,2024-07-24 06:22:58,1285.81,USD,purchase,ATM,Khan-Evans,Electronics,IND,West Rebecca,False
24453074-5e72-40ee-9bc8-d20191a9c826,47cc46da-4105-4828-bc00-ef5315a575a6,2023-05-10 11:28:27,163.24,EUR,deposit,mobile,"Richardson, Stone and Jackson",utilities,CANADA,Nathanport,False
