account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
7ecfd331-0e7a-43c4-9931-7dfd1b09ad6b,69911636-99b9-4cb1-9266-582332e6c0d1,checking,active,2023-01-03,19267.67,GBP,
3a496cd4-fa20-4687-926b-56245fb36e78,050fbaca-9239-4fa7-980f-1373b76f57a1,savings,active,2024-01-29,6393.24,GBP,
44c391e8-3d5e-4d8a-a242-e1452a4dcd30,aaba652e-52b6-4400-a83c-820f610b3334,checking,dormant,2020-02-27,5217.77,USD,
1021ac3c-6f14-4a06-82c6-24bf65ac6cb8,45fbedc5-0e10-41cd-aa07-652e932a99dc,checking,active,2020-11-11,15097.55,EUR,
2ad4c975-cd2d-4301-aaf6-20db96d8389f,76bd0600-37d5-4cb8-9754-5fdc10534f51,checking,active,2020-09-17,21924.39,GBP,
8ca900b2-6a19-400c-8a61-dcc698a4cd3a,86ecb01a-0ab2-48e5-ad1b-86bc409924ed,savings,active,2024-06-16,16526.47,GBP,
df18959d-bdff-4420-9933-521c9738153f,e8fcb47a-846d-484d-9e90-2d15453bfc89,loan,active,2024-03-23,19535.43,JPY,
b90e11d9-b890-466d-b396-d446993eb3eb,cd4376ee-778d-45d8-8d54-dee3d3a0e1cf,savings,dormant,2021-05-21,5058.82,USD,
4f4d7583-dda2-4766-bb23-913558b5178b,53b8bc64-02a2-4577-9574-92c0b68ee786,checking,closed,2022-06-16,48849.1,GBP,
f6c04e7c-d2a8-474c-a9a3-7c266640d8f9,340576e6-2967-4903-9b64-7b0e3bcdab1e,checking,active,2021-08-17,21702.19,JPY,
f61afbb3-6c68-45d3-9ec8-2092fb91f2b9,181def02-3fe1-4ca5-ba80-9b751518d81d,savings,dormant,2020-03-05,38592.57,JPY,
6166af4e-e3cd-4935-97ab-3493a080acaa,fb276102-8129-4ee6-8ebd-d7af62c2a21b,credit card,active,2022-10-02,14738.87,USD,34755.01
abf8ee4a-5063-4bdd-9eac-ddac6bc114d2,6b9f8d94-a6d2-4e6d-96e7-3174ec390140,credit card,closed,2023-02-10,26084.28,EUR,13552.85
51f20e6e-5639-484b-b779-73f6e7f67fc8,be5b7d7a-e7a4-4d84-99db-219f96a4c3b9,loan,dormant,2022-05-26,16876.91,GBP,
83f12c80-fbe5-4278-9bb7-7651697e26a4,92f45819-b603-425f-972d-e239eaebfda2,savings,closed,2023-07-28,29882.53,GBP,
822e9c8a-290b-44ca-ba2b-c304243e4309,c98cbe41-c8a0-4591-b8ca-59bab60e82d2,credit card,dormant,2024-03-31,15847.63,GBP,13492.69
120c5ec4-ca92-4e8e-9971-4b4e47ce0b81,e78551dc-a230-432c-b9b8-c430e5205b15,credit card,closed,2023-02-18,27815.4,JPY,11261.48
9a6d5167-d954-4b88-aa9e-8cc26c62798d,d0ab7238-7ca2-4e61-a460-f77b762b2744,credit card,active,2021-06-11,45923.74,GBP,27683.7
337c3d1d-629d-4a0c-80a8-35c227a0c971,23451812-6ddf-49cf-87f4-53e63c574d61,loan,dormant,2024-07-25,12563.3,JPY,
b32e9c1b-e13d-4509-bfcc-7ae4e594b3c9,0f42ef12-2cc8-40ff-afbb-45b59652bfba,credit card,active,2021-12-23,27395.8,JPY,33926.28
67501769-eb3a-41b5-8142-4b3931f57bcb,7ecd0bac-04fd-4d29-a751-b25f828b46ec,credit card,active,2020-03-21,600.25,USD,32669.38
5e2641ba-7b9d-4503-b547-63c1be6ce73e,b6a99a87-e19f-4afb-87f9-3228c4871cbf,credit card,dormant,2020-01-25,13318.79,USD,32626.23
69403e0f-4c80-41f7-adf7-50a82ccbed20,f603f06a-8f1a-45cf-b818-0553f22486ad,savings,closed,2021-12-11,34154.48,JPY,
683f8a1e-59f0-4c52-b0a3-a593a9422591,84e1e006-dcb0-4f58-af2b-407fbe2ff2f0,loan,active,2021-07-30,12359.86,JPY,
23f24af8-a8cc-45a2-8ad2-0cdb6599de4c,b61a1d31-0fea-4f9d-bad4-35c020873e0a,loan,dormant,2020-11-07,37602.9,JPY,
688ff5e5-3f0b-481d-b52b-1f4214f0c19f,9398db8a-e191-4b07-87c2-31fe837a61c8,loan,closed,2023-09-08,34192.59,EUR,
fe9646db-78da-4d17-a013-42d8e7187262,52c1895c-671a-4596-8269-b1b94efec2fb,loan,closed,2023-02-28,3844.55,JPY,
9c03011b-b01d-483c-84ce-399ebb60b8f7,22e2b865-4688-49fa-91c6-7f2cfae92969,credit card,closed,2020-04-12,30868.68,GBP,32054.21
f0253037-a2c4-43f1-be06-254b0b6e5dda,35ffc092-eee7-4e9e-9143-3b62390a6d46,loan,dormant,2023-03-02,6598.79,USD,
06ff8386-8171-4832-98e2-89228b83d4d7,7b0382f6-195b-4845-acac-0455f47d95d1,savings,closed,2022-04-08,40270.12,USD,
b8dab381-9ed1-4259-ba84-30bd50e643d3,abb64ed9-77cd-4570-aee4-5bc64a200de6,checking,active,2020-02-27,36736.22,EUR,
3b33db59-da93-4493-be69-84ccc2c72de2,496b3266-ba85-4380-993a-a6ea808c5aa8,loan,closed,2021-03-26,47996.76,GBP,
a49dab05-63b1-4d40-86fb-a37de62fea8c,7756f2bb-4c55-4862-a10b-61ad3b02ab82,savings,closed,2020-03-03,43984.19,USD,
7018d2bc-9230-447d-816d-65d9da060666,f7fce5ea-2f34-4a6c-a228-04df2be88251,savings,active,2024-05-22,2536.28,EUR,
23404a28-84b5-41bb-ac94-284088c3a5e7,4efd6691-602a-450f-9b06-8207de23584e,loan,closed,2022-02-15,43641.23,USD,
73d70242-f31c-44e3-96b4-4ba1ce9e3ffb,120ae87c-3e56-4fa4-81cf-0562794f217c,savings,active,2020-01-07,35278.57,EUR,
171f00f4-73ad-4839-a31a-2fa071306c2d,e952ad73-2ad3-471a-89c6-9d4701042f50,savings,dormant,2022-04-12,6129.92,USD,
f7356639-a3ce-420a-bebe-f6746510cec9,b3e37647-e435-4ef0-b768-ee36eeb75755,checking,dormant,2024-05-01,40387.0,GBP,
498e9824-bd5b-46fe-93f6-dde56a86bec5,c882bc58-5707-41c2-8d3b-000474dcaf2c,checking,active,2021-03-23,23607.44,GBP,
ffb9e101-d7a5-46d0-b522-4f816dd5c10e,891ed5c3-9ab0-4066-bb5e-c53d615ae458,savings,dormant,2021-02-10,48369.26,JPY,
1f6aef4b-dd35-49c6-83c0-8f279d14c1f2,f40dfff9-0fad-47ff-90c6-0d017eb827d9,loan,closed,2023-09-12,45151.29,EUR,
710bec27-6ace-4df8-bfb9-c9285eb858a0,389d0868-14db-4f08-b5ec-5aaefca7216b,credit card,active,2021-10-28,27498.68,EUR,35207.02
61ef42c9-efe0-4e0f-ab35-45802fccadfc,3f0dde54-2295-4e56-8410-d229d2a148cb,credit card,dormant,2023-05-24,4318.08,USD,20515.76
6f99867b-0fa3-45b6-baea-d1cf61f551ad,dad16236-9a37-4089-a074-0bbc965e992d,credit card,dormant,2023-11-08,48658.29,JPY,20419.99
7996cc40-32b0-45da-be74-2f08171e6ec9,f7fce5ea-2f34-4a6c-a228-04df2be88251,checking,dormant,2021-04-25,44985.52,EUR,
88065b2a-5baf-4377-af7a-c19e999331e0,f7f23751-682b-41c6-b902-853e4e65b939,checking,active,2021-10-14,45792.79,JPY,
36882fb3-8ed8-49bf-bfa2-ef34abc709ef,0412d14d-a3a9-4f8a-a4d6-690e1fe677e3,savings,closed,2020-06-18,11291.52,GBP,
b8ad1b2d-8b86-43e0-9060-1f9884d089a6,7f9b103a-9ca5-4807-a1b5-2de787ff70f1,loan,dormant,2020-01-23,14600.63,USD,
4628ed20-900e-4aa1-bdc8-702bf2efe5ec,fc7bef11-8685-4187-9a8c-c7af11c070ad,credit card,dormant,2022-08-27,4455.76,JPY,17747.42
4d58936f-dfcc-4710-a52b-f379b7cf33a0,0e91fedc-0c06-4b16-984c-d9870e3ce7c1,savings,active,2020-08-18,12092.39,GBP,
ef20ecf4-7fb7-4564-ae38-d78009c30840,67fb2d84-749e-4c15-b282-91fb281032fc,savings,active,2021-04-18,42399.11,JPY,
897e5622-d6be-43ca-b8a4-cb64bc051cca,851db6d1-6d21-44e7-ba40-44181635e85b,savings,active,2020-05-28,6526.67,USD,
727e6c21-5e1a-40a4-bf5b-e2b2561864b9,a56c5a2d-3372-4cfb-9a41-4ed25af875a8,loan,active,2020-07-15,15323.86,USD,
55e18bd8-ee3a-4962-87d3-a8a7daeefe96,ffd3924e-8708-4033-8c11-5c90e9b6e1ef,checking,active,2024-05-02,28442.61,EUR,
11dc2b17-6d64-4489-9de1-0696e02ed66f,41a6f1a4-aad9-42bf-bea9-189f739ee372,credit card,closed,2023-12-16,7769.21,EUR,46194.21
911f1606-613d-4f52-92ad-43dbc4f700cd,3aacde44-cc3c-4463-8ad8-b46cb87b0d32,savings,active,2020-04-26,10199.72,EUR,
dc0bd515-5b36-4ddf-8ad6-730cfc27eb5b,64773df2-8dda-43d5-9cc8-1484d6233f41,credit card,closed,2020-02-21,27267.17,EUR,22978.48
915a363e-6e60-425b-9bf1-4f3405311f4d,5bcb4eaf-7d44-4951-8108-f0745a838317,credit card,dormant,2020-03-31,13435.3,EUR,31650.0
7b99a387-db0d-4c66-9528-ee0bbec51878,aaba652e-52b6-4400-a83c-820f610b3334,savings,closed,2021-02-22,18551.0,EUR,
5ad32d0d-cb56-49e9-ae6e-254e748fba6f,f4385256-acfd-4eec-b25e-5e9e65080251,checking,active,2023-04-30,32929.49,JPY,
3710b15f-08b3-4ebd-a698-19351d402578,847480ac-2dfe-41ed-bf13-fc1041b66fa2,loan,active,2020-07-17,48693.35,EUR,
c1c8d065-fbb6-4e72-94f5-9dd975a827b3,cd05aba5-c862-4ba2-9908-bceecf9b94d0,savings,dormant,2022-12-10,29997.52,USD,
5ca5f7d4-841b-4b8b-9ed0-edb416f5de78,0e91fedc-0c06-4b16-984c-d9870e3ce7c1,checking,closed,2023-02-01,34138.73,USD,
42fbb134-51b1-43f7-aa7d-7491c437c85b,688f8cde-e850-47f2-8e3c-f92d84781e70,loan,active,2022-01-03,689.23,USD,
7feabc24-4b5f-49ff-b8ed-51fd5164c30f,959cf5f1-6518-420c-b573-c64adf7fc546,loan,closed,2020-06-01,335.5,GBP,
cf8853eb-b457-47b6-9536-9307716c1063,4d897ffd-7a08-4c2a-ba42-2226c6f24fde,credit card,dormant,2023-11-10,13734.93,GBP,34289.04
b9534e59-4546-4766-b87e-a015567a6cd0,5aa4c9ab-78d8-4cf4-bac5-ddf136f5110a,checking,closed,2020-04-16,6953.95,EUR,
45dc6c78-37d3-45a7-898b-c5b0157113ed,11d16d6b-e11c-4703-bbc6-7d7d484b492a,credit card,closed,2020-01-21,21977.05,USD,15183.93
7e1d17aa-e6f0-402a-9e67-d94421140f36,29721025-5e35-480f-a7b2-71bf43fd6cdb,checking,active,2023-08-27,9439.15,USD,
ffa3ac00-bfae-49c0-8960-d51ec4a79d92,6f0603c8-2590-490b-a398-867ca30a56a7,credit card,active,2022-01-22,27321.83,JPY,39178.96
8af51a93-d1ce-4318-8fe5-478c3f288fde,4771227c-1426-441c-b454-8b6c2c7eba0d,loan,closed,2022-04-04,23679.68,GBP,
09cde744-177f-4a6b-9467-184e54fed34b,a8610643-520d-40e3-9b0a-b3b1452b6ad8,credit card,closed,2024-04-25,3570.86,JPY,14550.42
d01eaaa9-e65c-43db-849d-0b75d401be5f,75fc1891-84a6-4fa4-bc3c-41bf426b095e,savings,active,2023-05-24,10271.57,EUR,
bf934ee2-1c35-408c-9f17-7e887e9c4a1a,48483416-ac50-4b76-82af-ffafffe45093,checking,dormant,2022-03-10,18428.99,JPY,
5f899d94-edf6-42b6-8ee7-9059c7345dc2,4c3541c7-40ea-41cf-a86a-eed2efd251c9,loan,closed,2023-06-18,25318.78,JPY,
2ac4a944-4013-4896-b03e-4c7b16ceb51f,8dc9b718-e7f5-4b50-8955-86f1aa4514a6,loan,closed,2020-09-12,38244.13,EUR,
76e1081c-2c01-4741-af2e-cd24b74aecae,8887b346-90f1-441a-9308-5c6c5254a6b3,credit card,dormant,2020-07-22,11112.21,USD,31376.1
27e302f3-2341-45ee-acd5-64a616b464e3,e6781e29-a308-451e-a7ee-fcf7cbd9c9f5,credit card,active,2022-07-22,22520.92,JPY,36861.28
f3542c12-6ddd-4bf4-b53f-377373c087d2,018ee93e-3268-40ae-ae2d-fc605e2f026f,savings,dormant,2023-09-10,28812.12,GBP,
4d15a0c5-fb1e-4899-a522-7ed5495deff2,e19d1ec8-e8e8-4a08-8044-4f666a6878d3,checking,closed,2020-05-24,5710.57,EUR,
5ad5f774-10ef-406b-ab1a-1ab8643e7412,c3c9136a-a721-41c7-95be-341cccf90c75,credit card,active,2023-08-19,16236.64,USD,7731.25
b441b19e-00d4-42a8-9239-60d1902258ea,120ae87c-3e56-4fa4-81cf-0562794f217c,checking,active,2024-03-28,29322.7,EUR,
3207afc2-f979-4715-8160-ec9f7b9f6852,ed2432c5-36d6-4690-8f8a-36c7a37515e7,savings,active,2022-01-01,47682.07,GBP,
d4d8854b-02a6-4666-b60b-049ec3e945dc,13c639f0-66ee-493e-98b9-32d49acb8359,loan,closed,2020-07-22,37784.81,EUR,
ba33e735-379e-476b-a432-6139d6547116,9450514c-59fa-4d6a-8cb8-8a657a081f86,checking,active,2021-05-25,11464.2,GBP,
e63b95d8-36d7-4e06-aca3-02298fa0eec6,0b6a737a-c98e-45d4-ae2f-341d2628b6ca,credit card,closed,2022-04-25,31546.86,USD,46658.85
2e3e365e-0849-4d15-9c76-649f7c26c34d,4efd6691-602a-450f-9b06-8207de23584e,credit card,active,2024-05-15,31253.77,JPY,27146.1
8790b4cd-0069-4ddf-9773-97cd5f7641bb,da5d78af-6b9d-4aad-9cda-b00992d2d09c,savings,dormant,2023-06-15,38191.15,JPY,
eb964ed2-4c47-46cb-858c-c11921d43393,f25a5df3-0ae4-43b9-91b9-bd69d813eea9,loan,active,2023-07-26,16561.03,JPY,
4dd18a21-c22f-439d-9ae4-62c1e65ee849,e2487474-d182-40d5-8a9f-1cc2bcee509b,savings,closed,2022-03-27,34382.99,EUR,
7f562b0f-4d55-4fea-b2a4-7c3b7c32623f,b5a92e71-00d6-428e-8be5-8f5516deab1f,credit card,active,2021-09-25,22480.25,USD,31717.61
93ed72df-7ea8-490a-b4e3-97ff78547529,184f166b-8eca-4a28-9a14-acc564870f7a,savings,closed,2023-08-05,11606.5,GBP,
cb8cd299-9d3f-4130-a2cc-560f521c015d,4194dc6f-25c9-4d1a-92a1-2592bbdfd495,loan,active,2024-04-28,20658.45,EUR,
5b90fbfc-6feb-443d-b650-47bbf9c9de5b,ac54784e-ebe9-4c3f-b5a4-f6d6fe0d302f,loan,closed,2023-10-30,45839.47,JPY,
78333ba0-f232-49d2-886e-59e9b7d7160e,340576e6-2967-4903-9b64-7b0e3bcdab1e,savings,closed,2021-05-18,22134.53,USD,
2fdcb81e-88d6-4530-9c99-b4c31e736256,abc476bc-a2d3-4e74-9701-6fc32c2c7e7c,savings,active,2020-12-27,19115.57,JPY,
1fef870f-2e17-4702-a763-2498a34d3a5a,483a1c12-c6b0-4133-8a05-afb3eea81aab,credit card,active,2023-05-04,40136.14,EUR,19021.81
acbff86f-c9da-4919-bd2d-41762d0788cf,1f254670-b2e5-49cf-9d1a-335ad166fffb,credit card,dormant,2023-08-30,17547.63,GBP,7062.24
71d8ef70-5dc7-4a2b-87e7-ebdb3d1a3609,7eda485c-d245-437e-a872-b18267dca0af,loan,dormant,2023-11-26,41066.84,USD,
6d8f8fd1-3ab0-4574-bb46-6f67536b78a3,11ed25fd-0376-4f46-bd90-441bb4d92c95,credit card,dormant,2024-02-12,4776.83,EUR,41632.05
f40e5c33-2f07-44d1-b578-3d7331bde17c,6296c6b4-5f73-4fd5-8683-0c8c5b3ddcd5,savings,active,2021-01-11,32406.62,USD,
de4128da-9b4f-445e-aa0b-21c915f5a47a,b90cbac4-f99a-4e09-b218-8a899eccc382,savings,dormant,2023-01-14,12452.24,GBP,
a68f8fcb-70a2-460e-ac96-0723573f8ab3,dbaf8050-1274-4fd8-87f2-1f600b6ea76a,checking,active,2023-02-12,13182.77,GBP,
8e81682c-f252-4eb2-8923-94c807b31368,2aae41c4-c01b-45af-9318-6fafef364c30,savings,closed,2022-06-30,39695.69,EUR,
82625a34-6730-467a-a446-172d6dd1728c,21cd9315-40e6-4203-aa32-cdb46297e49f,checking,closed,2022-08-03,49578.06,EUR,
6b7a7616-3017-4a16-bcba-442c62fa87f3,8648b5e2-4031-4f76-8fc6-9d089cd80f4c,loan,closed,2024-07-24,33386.42,GBP,
d8295e16-9859-4aa4-8d2d-f5ff18004206,7b2a60b7-d966-4841-be98-c08e3dabd66d,checking,dormant,2021-07-28,113.56,EUR,
1d848464-033f-4d4c-be61-a56783cec768,1535f2d4-eede-4e16-93d8-533c8c323d18,savings,closed,2020-05-25,3383.22,USD,
7a87aad1-e81e-4137-9c5a-f3249a38922d,0f42ef12-2cc8-40ff-afbb-45b59652bfba,savings,dormant,2020-05-04,36368.43,USD,
f2c69135-bb30-49a5-b870-d36b599d48f0,fefc281b-9a0b-40a6-be2f-00d240d4d247,credit card,active,2022-07-18,30829.04,JPY,4660.0
8cf454d7-262e-41ab-a1ae-fa9db273bd8a,e952ad73-2ad3-471a-89c6-9d4701042f50,checking,dormant,2021-08-28,16154.77,GBP,
339e6d4c-a8cb-4e79-b008-ade2dc7999ce,e2c6d91a-03e2-40f1-a6ff-982e7cca03ed,credit card,closed,2020-01-12,31902.12,USD,6980.77
f1dbc95a-f0f0-4315-949e-a741b78e2f27,48483416-ac50-4b76-82af-ffafffe45093,loan,active,2024-03-21,7840.33,JPY,
dc01a18d-cc8e-40f1-9689-ad01201a825c,5f7fa65b-40e5-4145-a688-0e884b0dde36,credit card,dormant,2020-08-08,16447.83,JPY,37532.11
64bcf13d-8bd7-4beb-b89a-3a14f625b9fe,a5fa6c8c-8a6a-428b-b3dc-f56d7616b9b6,savings,closed,2020-05-16,31914.97,GBP,
426e0db3-00d0-46f4-8c4c-6077d29dbb47,1ec0d3fb-925e-45f4-a933-c852a43f5121,loan,dormant,2023-05-07,26082.07,JPY,
c027ba3d-0776-4240-a48d-f0d3f1ca0a68,688f8cde-e850-47f2-8e3c-f92d84781e70,credit card,dormant,2024-03-04,25721.23,EUR,47382.95
c58160e7-a6ef-4ccd-af5d-c594eb824d34,4f7c04a3-b860-4bc9-aab7-f8a19ba44f2d,loan,dormant,2020-07-27,9144.05,JPY,
161fd883-a840-429c-a47d-ecc7a196cf8e,ed194a7a-b4b9-4392-800f-cecec7960dce,savings,closed,2023-08-11,-836.67,JPY,
06d78226-2d26-4ffe-813e-5f9c2c0910a6,5db67b01-71ad-433d-beac-7900d9c11090,checking,active,2023-07-17,37691.57,USD,
3eeb9828-1940-494a-92d8-da72439af74c,1058938e-d0d0-4fd1-9e90-00c4ee2d9c93,loan,dormant,2023-08-23,39647.35,JPY,
c899699b-ec06-47c6-be57-b4e14ad2e2f1,af8be361-10a4-4c5e-852e-59e91d24147d,loan,dormant,2024-07-10,16609.71,JPY,
2e00862c-4ba4-44c5-b26b-de151aaedef8,9090d735-3c3c-4da1-bc14-6978982eebdd,checking,closed,2023-04-17,35913.91,JPY,
bbed9328-b51e-4808-8741-34a241b91afb,33416b3e-0cd6-4245-bcf6-e4914caec7bd,credit card,dormant,2022-01-30,46615.63,JPY,30097.5
d37c620d-cd03-41c2-bbe9-7d04ce1985ed,e100ad2b-f9ae-4aa9-a4ea-eb02477497ce,savings,dormant,2024-06-09,36132.99,JPY,
abde93cf-9710-4346-a735-4be2cad31a90,d5880c67-bd9c-47f2-8078-2f32520c709a,loan,closed,2023-11-01,43414.36,USD,
56cd06d5-b724-43ed-97e1-001cd37117ce,79f1e502-f001-4575-82fc-b1e301437412,credit card,active,2020-11-11,24906.88,JPY,26434.18
33b7cb49-5ef9-4ffe-9669-0a9021875c2a,7b0382f6-195b-4845-acac-0455f47d95d1,checking,dormant,2021-01-04,3893.12,USD,
19d52669-bc71-4d11-9830-119af9319754,c583caa0-68ff-4a22-a4b5-a6a31c9a1dff,savings,closed,2022-01-04,22620.86,GBP,
17bc7194-30a4-4259-90c5-75bfe05bcbf1,7756f2bb-4c55-4862-a10b-61ad3b02ab82,credit card,dormant,2021-10-05,27487.02,JPY,39858.44
679177fb-87b0-42be-b7a6-321a68a59d99,17ef8eb5-e7f4-479d-94de-a114b98c7bdc,credit card,dormant,2020-02-19,20103.82,JPY,12032.36
2f33bdd5-8845-41e2-8a2c-51434260f1d5,cba369b6-6791-41a1-b394-c5a1dcf5eb4c,checking,dormant,2023-09-25,24060.04,EUR,
dc6b3d8d-bc8f-444a-bb48-63cc816bd3c9,697fa948-2baa-4410-be3a-9bdb43ccdda8,loan,closed,2021-04-17,8336.89,JPY,
bf55eed2-34a1-45dc-9768-31656447023b,e3707f63-3cc8-4b1c-807a-151185ff6d8f,loan,active,2022-01-30,11617.56,EUR,
0ecee411-72a2-4587-9965-0af55d2ad9bc,634947c3-e39d-4df2-8b53-45aa83fe607c,savings,closed,2023-10-03,18772.4,GBP,
fde68f2a-2cf9-46ce-9890-eaf1cd352268,8dc9b718-e7f5-4b50-8955-86f1aa4514a6,loan,active,2023-12-25,8887.56,GBP,
29d8f3d0-a039-4050-94c6-698a06d3d378,9645d0e8-f80a-4b80-a393-dbbcf26e5c1b,loan,closed,2023-06-01,38983.51,GBP,
e69066fd-f0bd-4cfa-abca-fb63b15eef03,8c582109-369b-4053-aacf-5ed86f845246,loan,active,2021-08-24,37284.8,USD,
ada8e3af-67a4-4fb5-990b-4581fb15100d,4c3541c7-40ea-41cf-a86a-eed2efd251c9,credit card,closed,2022-02-03,32961.76,EUR,43455.02
db6760af-5add-4c5a-a3d2-9199cf2a349c,cdab1d23-4679-4a4b-bea1-084af452c12e,checking,active,2021-03-29,37909.48,USD,
dec640c2-c93b-4a73-8bef-d635e301af7c,1d48277c-5344-4dca-b269-b706207ae9fc,credit card,active,2022-09-19,40410.53,JPY,16330.92
ab101bea-1f6c-40fb-b262-4a9fced4d057,3e3475dd-b0ea-49b6-a3be-20b5a681b904,loan,active,2020-12-17,36553.77,EUR,
045fdf6d-6556-4a35-9aa1-a36b083de0c2,87e38d0c-2903-49c7-bc5a-e1c57afdcf76,checking,closed,2020-01-01,35113.05,USD,
66beb405-5b16-43bc-b0d7-bafc3d9a0ec1,8d27b7fc-95ba-46a3-8bb9-d16bae858ed4,checking,active,2020-06-14,14204.41,USD,
8fd37e90-392d-48b6-89b4-2b3d290c9446,b4aacb6f-ca8e-4b14-b7d2-bdda3b8d0a6e,loan,active,2022-09-10,40007.61,JPY,
8cfb6da2-7d88-4773-9046-4d85c248a231,99018d3d-c445-454d-98c7-483f250ede19,credit card,dormant,2020-06-25,20464.39,USD,18409.42
5f1dff5f-0197-46a7-be15-177475690b69,954752c1-38cc-4f41-b9f2-29720b94fb5c,loan,dormant,2021-01-10,6895.17,USD,
f7a4f8f6-d976-4c31-80f0-7f90c74a345c,106c8e48-1600-4010-8e19-52f5d2cc8f4e,savings,active,2021-09-27,19346.2,JPY,
8448f8b3-b02e-4e19-8905-53121ddd97df,dfabb93d-546f-48c9-a498-c1360f4c48ad,savings,active,2021-12-20,4730.07,JPY,
64d36d82-3427-48a0-a5be-5ff1505ece38,e2487474-d182-40d5-8a9f-1cc2bcee509b,savings,closed,2021-01-17,28179.63,JPY,
674f24f6-6b16-4282-8d18-f01176cfc513,0e77988f-9a6a-4afb-b086-b815370f153b,credit card,closed,2021-06-06,42755.97,USD,9945.45
535ba83e-ad3a-49a7-91fa-138dde1ac639,7a7b7e4a-825d-45be-9577-14d36eb46760,savings,closed,2024-08-08,33321.81,USD,
f8af3e60-46f0-42ca-a918-3dd0d298a779,7b2a60b7-d966-4841-be98-c08e3dabd66d,checking,closed,2024-05-09,21764.18,USD,
862c505d-a6e9-45b0-a792-d139dd3f7d5d,713629a1-f629-473e-a1b2-825435ed2073,savings,active,2023-09-25,41347.03,USD,
76020120-7a12-4fed-a536-3bef78b66d04,c882bc58-5707-41c2-8d3b-000474dcaf2c,loan,active,2020-01-10,46450.3,EUR,
f19aeba6-4ffb-4594-a72d-fff5057189b7,3fafe157-ed76-4b4a-9bcd-55993747041f,loan,closed,2023-12-12,22594.28,EUR,
9c47beea-cab3-4f0c-abd6-2ed342d064e5,b7c2ce12-c0c9-49a6-a3b4-968fe05ae88f,checking,closed,2023-02-26,6107.55,GBP,
8a781d61-d4d0-4c82-b4dc-aad0ee47eec6,8d62bd73-df83-4340-b29f-58b4780ac6f2,loan,closed,2020-09-27,39151.19,USD,
86678b8b-c4cd-4d9a-8e00-c2d650dbe267,e6781e29-a308-451e-a7ee-fcf7cbd9c9f5,loan,active,2021-12-11,29327.86,GBP,
8a140ebe-0ca9-453a-b7de-09241d88619c,623236e4-0aa3-490d-834c-54bfcf75a7b7,savings,dormant,2024-05-13,36901.76,EUR,
a476c231-807c-4123-ab5f-6bb71c2e1fb2,65a2dcc6-614b-4592-8f26-c46ddc9ab357,checking,active,2023-09-03,22805.57,JPY,
1c3ac3ae-bd42-453d-99dc-7f2882605c87,d26ccc25-76fc-464f-85f8-b52e8fd24c9c,checking,active,2020-04-07,22185.77,GBP,
4080bd42-b6dd-4d89-815c-b83679592541,fc7bef11-8685-4187-9a8c-c7af11c070ad,loan,active,2022-03-25,17675.49,JPY,
270c40f5-c2d8-4c76-9e11-f44a1a39ea97,b7e3f247-5ccf-40f5-b117-c19c9782a7a1,credit card,dormant,2023-06-26,22178.09,EUR,34024.81
c2bd6224-7162-453b-9f46-2ea53493fda5,65a2dcc6-614b-4592-8f26-c46ddc9ab357,loan,active,2022-01-11,35067.27,JPY,
ac6060c1-d231-448d-80c3-90655fed06f4,1bb23808-6dc8-408c-9437-a6017cfc42e4,checking,dormant,2022-06-01,11175.87,JPY,
6461ad28-8086-45d7-bdfe-29890eb6cdc6,02cefc3e-e2b0-4769-a060-08f6724cdace,credit card,active,2020-05-15,48878.78,EUR,34979.93
956f6ca9-2033-4313-af83-5ff7edf2101e,8fb6eb11-0681-40df-a634-7084b3e3ee3a,loan,closed,2022-03-13,25161.76,GBP,
608ccf1b-2ff4-43de-a0b9-7d0f1a100cfc,9450514c-59fa-4d6a-8cb8-8a657a081f86,savings,closed,2023-02-26,3676.94,JPY,
63d6b0e6-7db7-446a-9c2c-9cb3a23e508a,9970addf-8984-4cd5-8fdd-f6db64750c36,loan,active,2020-09-15,11427.77,USD,
9e391083-842e-4e63-92ef-02c2bc35eb1f,355f5038-77f4-430e-9e0e-f385e511c087,savings,closed,2022-08-18,33703.25,EUR,
f4482269-6bc2-450b-ba89-0a56613244af,ac941efb-274d-4ee5-82d1-d0564a121835,credit card,dormant,2020-02-24,42907.94,USD,28223.18
bdb4f0d8-8d72-4e79-8d52-7bee823e82fc,7158ca7f-6c00-4ccb-8b5e-e6f0d3a34b52,savings,closed,2021-07-21,4182.87,EUR,
2364a58f-edbf-4602-b024-da5fac6d4c9f,cdab1d23-4679-4a4b-bea1-084af452c12e,credit card,dormant,2020-09-05,44849.03,GBP,46414.35
2e8fe3a8-0cf3-43f9-9ce7-7aab97aaa34d,891ed5c3-9ab0-4066-bb5e-c53d615ae458,loan,closed,2023-03-13,32207.64,GBP,
3ba7a1ea-8cf9-4432-baaf-3396565c112c,e511cad7-19ee-4416-bbe7-a2768740964d,credit card,closed,2022-09-11,24271.22,JPY,33134.75
9ec91d15-c691-43c6-a2d0-220848036322,dc785b94-5e70-464a-b0ca-1925a6519a0f,loan,active,2022-03-02,37210.34,JPY,
682e9f17-4518-4344-ad33-7f855c623292,64773df2-8dda-43d5-9cc8-1484d6233f41,checking,closed,2022-09-16,47431.08,GBP,
